time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend
0.0,0.0,0.0,0.0,0.0,0.004351999999999976,0.004480000000000019,0.004447800000000007,0.004479000000000042,4.944653678471259e-05,0.0,0.0,0.0,0.0,0.0,0.13280099999999995,0.13517000000000007,0.13358760000000006,0.13331100000000004,0.0008304532738210149,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,43,0,960,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.00441599999999994,0.004672000000000026,0.004569599999999969,0.0046719999999999115,0.00012541387483047564,0.0,0.0,0.0,0.0,0.0,0.13568000000000008,0.13948799999999983,0.13672039999999994,0.13619599999999993,0.0014083195092022994,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,44,0,960,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004319999999999937,0.004480000000000019,0.004409599999999977,0.00441599999999994,5.5054881709092475e-05,0.0,0.0,0.0,0.0,0.0,0.137634,0.14009699999999997,0.13877179999999995,0.1388509999999999,0.000964016472888294,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,45,0,960,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004384000000000015,0.004543999999999983,0.004428599999999984,0.004414999999999964,5.9395622734332786e-05,0.0,0.0,0.0,0.0,0.0,0.13950200000000007,0.140769,0.14012800000000003,0.139871,0.0004906831971853217,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,46,0,960,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004351999999999976,0.004480000000000019,0.004435000000000014,0.004447000000000003,4.784140466166402e-05,0.0,0.0,0.0,0.0,0.0,0.142736,0.1479340000000001,0.14460980000000007,0.14428500000000008,0.0017931353992378992,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,47,0,960,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004351999999999976,0.004703999999999951,0.004550399999999991,0.004639999999999986,0.00013933786276527663,0.0,0.0,0.0,0.0,0.0,0.1418549999999999,0.14585900000000016,0.144153,0.144448,0.0013676243636321242,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,48,0,960,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0028479999999999565,0.0028799999999999954,0.0028544000000000095,0.00284800000000007,1.2799999999992854e-05,0.0,0.0,0.0,0.0,0.0,0.021024,0.021152000000000046,0.021081600000000002,0.02105600000000004,4.7030203061454785e-05,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0036799999999999502,0.003711999999999989,0.0036864000000000037,0.003680000000000064,1.279999999999285e-05,0.0,0.0,0.0,0.0,0.0,0.02707000000000005,0.027424000000000205,0.02723160000000005,0.02726400000000001,0.00012195999344052983,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,2,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.003552000000000021,0.0035840000000000602,0.0035712000000000443,0.0035840000000000602,1.5676734353831627e-05,0.0,0.0,0.0,0.0,0.0,0.028960000000000038,0.029248000000000048,0.029120000000000028,0.02908800000000008,0.00010319689917822072,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,3,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0034869999999999663,0.0035519999999999072,0.003519799999999964,0.003519999999999982,2.0556264252028954e-05,0.0,0.0,0.0,0.0,0.0,0.033376999999999955,0.03369500000000016,0.03353020000000006,0.03353800000000001,0.00012307948651181074,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,4,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.003552000000000021,0.0039039999999999964,0.0036352000000000086,0.0035839999999999466,0.00013515975732442736,0.0,0.0,0.0,0.0,0.0,0.033312000000000015,0.033728000000000063,0.03356160000000002,0.03363299999999993,0.00015979311624719355,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,5,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004064000000000078,0.004128000000000043,0.004089600000000042,0.004096000000000004,2.3946607275334146e-05,0.0,0.0,0.0,0.0,0.0,0.03615899999999999,0.03641600000000005,0.03625059999999999,0.03616499999999996,0.00011114782948849887,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,6,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004063999999999964,0.004192000000000007,0.004096000000000003,0.004064000000000078,4.9574186831456925e-05,0.0,0.0,0.0,0.0,0.0,0.03990100000000007,0.04041700000000003,0.04013400000000002,0.04022399999999993,0.00020173150472843008,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,7,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.00409599999999989,0.004288000000000011,0.004166399999999999,0.004159999999999968,6.526744977400965e-05,0.0,0.0,0.0,0.0,0.0,0.04179299999999989,0.04217600000000005,0.04197219999999997,0.041920000000000075,0.00013074004742240908,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,8,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004224000000000046,0.004070399999999995,0.004032000000000039,7.94219113343634e-05,0.0,0.0,0.0,0.0,0.0,0.04470400000000006,0.045182999999999994,0.04492820000000004,0.04492900000000009,0.00015516881129915583,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,9,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004031999999999925,0.004159999999999968,0.004063999999999987,0.004032000000000039,4.9574186831442254e-05,0.0,0.0,0.0,0.0,0.0,0.051200000000000044,0.05283800000000008,0.05166979999999997,0.05148899999999992,0.0005942768378458476,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,10,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004351999999999976,0.0044480000000000925,0.004384000000000038,0.004384000000000015,3.505424368035254e-05,0.0,0.0,0.0,0.0,0.0,0.05459199999999999,0.05523199999999997,0.05492459999999999,0.05484799999999996,0.00024031113166061595,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,11,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004096000000000004,0.004192000000000007,0.004153400000000011,0.004191000000000031,4.686832619158164e-05,0.0,0.0,0.0,0.0,0.0,0.05712199999999996,0.05831000000000006,0.05765279999999998,0.057600000000000026,0.00037938603031744436,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,12,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004128000000000043,0.00432000000000005,0.00419820000000002,0.004160000000000082,6.84467676373357e-05,0.0,0.0,0.0,0.0,0.0,0.0619190000000001,0.06278100000000006,0.06227780000000007,0.06211099999999999,0.0003449210924254501,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,13,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004031999999999925,0.004255999999999972,0.004127999999999997,0.004096000000000004,8.344579078659121e-05,0.0,0.0,0.0,0.0,0.0,0.06640800000000002,0.06723400000000004,0.0668886,0.06710400000000004,0.0003597207806062951,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,14,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004319999999999937,0.004607999999999947,0.004428999999999997,0.00441700000000003,0.00010821090518056402,0.0,0.0,0.0,0.0,0.0,0.06476700000000006,0.06767999999999995,0.065779,0.06569600000000003,0.0010482308905961127,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,15,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004351999999999976,0.0045130000000000335,0.004416200000000026,0.0044160000000000536,5.3905101799381885e-05,0.0,0.0,0.0,0.0,0.0,0.067942,0.0687689999999999,0.0682692,0.0683180000000001,0.00029504941958931265,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,16,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004319999999999937,0.004447999999999979,0.004364599999999974,0.004351999999999976,4.3467689149535834e-05,0.0,0.0,0.0,0.0,0.0,0.06963300000000004,0.07161699999999996,0.07023979999999999,0.06995000000000005,0.0007107684292369555,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,17,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004255999999999972,0.0044160000000000536,0.004339200000000006,0.004384000000000015,6.893010953135109e-05,0.0,0.0,0.0,0.0,0.0,0.07190199999999994,0.07286500000000001,0.07236540000000002,0.07238400000000002,0.0003186406126029966,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,18,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004223999999999933,0.004512000000000058,0.004371400000000017,0.004384000000000015,9.630700909075518e-05,0.0,0.0,0.0,0.0,0.0,0.07286500000000001,0.07382400000000007,0.07324240000000007,0.07312200000000019,0.00033475280431986257,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,19,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004224000000000046,0.0046400000000001,0.004448400000000038,0.00451299999999992,0.00015271489776706062,0.0,0.0,0.0,0.0,0.0,0.07455999999999995,0.07654399999999999,0.07551440000000001,0.07545900000000007,0.0006303746822327253,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,20,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004223999999999933,0.004447999999999979,0.00433259999999998,0.00432000000000005,8.709443150972043e-05,0.0,0.0,0.0,0.0,0.0,0.07619100000000004,0.07782500000000005,0.07702560000000003,0.07724800000000005,0.0005925168689581704,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,21,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004384000000000015,0.004543999999999983,0.0044610000000000136,0.004481000000000108,6.59514973294637e-05,0.0,0.0,0.0,0.0,0.0,0.07763299999999992,0.07945799999999997,0.07858620000000002,0.07865500000000009,0.0006066140123670146,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,22,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004223999999999933,0.0044809999999999945,0.004326600000000008,0.004288000000000011,9.395232833730188e-05,0.0,0.0,0.0,0.0,0.0,0.08046999999999992,0.08172899999999993,0.08107239999999996,0.08095800000000009,0.0005493001365373886,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,23,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004255999999999972,0.004766999999999939,0.004492599999999993,0.004543999999999983,0.00019447118038413172,0.0,0.0,0.0,0.0,0.0,0.08294299999999999,0.08403200000000004,0.08354600000000001,0.08358400000000006,0.0003528767490215467,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,24,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004319999999999937,0.0044160000000000536,0.004339200000000006,0.00432000000000005,3.8400000000024007e-05,0.0,0.0,0.0,0.0,0.0,0.08553599999999995,0.08809699999999998,0.0867648,0.0866550000000001,0.0008861404854762042,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,25,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.00432000000000005,0.004511999999999944,0.004383799999999996,0.004351999999999976,6.722023504865308e-05,0.0,0.0,0.0,0.0,0.0,0.08639800000000014,0.08800199999999996,0.0873152,0.08742499999999996,0.0005583444814806939,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,26,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004351999999999976,0.0044480000000000925,0.004390800000000012,0.004384999999999991,3.708045307167812e-05,0.0,0.0,0.0,0.0,0.0,0.089024,0.09020900000000007,0.08963919999999999,0.08966599999999994,0.0003860618603281363,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,27,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004255999999999972,0.004543999999999983,0.004377599999999961,0.004351999999999976,9.790117466098672e-05,0.0,0.0,0.0,0.0,0.0,0.093375,0.09446299999999996,0.09391400000000001,0.094048,0.0004012674918305719,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,28,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.00432000000000005,0.0044480000000000925,0.004377600000000029,0.004384000000000015,5.119999999999413e-05,0.0,0.0,0.0,0.0,0.0,0.10918600000000003,0.11900799999999993,0.11603159999999998,0.11759900000000005,0.003502865832429198,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,29,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004255999999999972,0.004607999999999947,0.004460799999999949,0.004511999999999944,0.00012574004930808856,0.0,0.0,0.0,0.0,0.0,0.11556400000000008,0.11865700000000004,0.11767400000000006,0.11792200000000003,0.0010924297689096454,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,30,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004255999999999972,0.004481000000000108,0.004371200000000021,0.004351999999999976,7.498106427630388e-05,0.0,0.0,0.0,0.0,0.0,0.11913499999999999,0.12179100000000005,0.12037120000000004,0.12044600000000003,0.0008600235810720709,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,31,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004225000000000023,0.004768000000000029,0.004486400000000003,0.004543999999999983,0.00021322157489335765,0.0,0.0,0.0,0.0,0.0,0.12259299999999985,0.12384100000000012,0.12320839999999995,0.12319799999999999,0.0004183188257777493,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,32,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004254999999999996,0.004479999999999904,0.004345399999999995,0.00432000000000005,7.964822659666973e-05,0.0,0.0,0.0,0.0,0.0,0.11676599999999997,0.12448199999999997,0.121331,0.12096000000000004,0.002703335125359045,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,33,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004288999999999987,0.004480000000000019,0.004371199999999999,0.004351999999999976,6.250567974193627e-05,0.0,0.0,0.0,0.0,0.0,0.12230299999999988,0.1262070000000001,0.1240696,0.12354900000000009,0.001624668778551524,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,34,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004319999999999937,0.004608000000000061,0.004454400000000032,0.0044160000000000536,0.00010593885028642403,0.0,0.0,0.0,0.0,0.0,0.12124599999999998,0.1306859999999999,0.12568379999999996,0.12451499999999999,0.0032748210577067983,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,35,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004288000000000011,0.004704000000000065,0.00451199999999999,0.004575999999999908,0.00015279790574480672,0.0,0.0,0.0,0.0,0.0,0.12326499999999999,0.1295060000000001,0.12680419999999998,0.12681899999999985,0.002253744741535735,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,36,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004382999999999924,0.0045130000000000335,0.004448000000000002,0.004447999999999979,4.582139238393343e-05,0.0,0.0,0.0,0.0,0.0,0.12658900000000006,0.13177099999999997,0.12855880000000003,0.1273889999999999,0.00213866448046438,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,37,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004287999999999897,0.004511999999999944,0.0044031999999999474,0.00441599999999994,7.733149423101901e-05,0.0,0.0,0.0,0.0,0.0,0.12636599999999998,0.13491200000000003,0.1308324,0.13308799999999996,0.0036010490471527915,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,38,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004288000000000011,0.004480000000000019,0.004384000000000015,0.004384000000000015,6.400000000000997e-05,0.0,0.0,0.0,0.0,0.0,0.13001800000000002,0.13312400000000002,0.13147040000000004,0.13171400000000005,0.0010677719981344327,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,39,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0044160000000000536,0.004673000000000002,0.004537799999999993,0.004512000000000058,8.47405451952964e-05,0.0,0.0,0.0,0.0,0.0,0.12783900000000006,0.13122900000000004,0.12953679999999998,0.12960099999999988,0.0011035329446826604,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,40,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004352000000000089,0.004512000000000058,0.004447800000000052,0.0044480000000000925,5.342808250347927e-05,0.0,0.0,0.0,0.0,0.0,0.13312400000000002,0.13887799999999992,0.13465719999999998,0.13392200000000004,0.0021335545364484687,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,41,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004414999999999964,0.004544000000000097,0.004466800000000057,0.0044480000000000925,5.23885483670092e-05,0.0,0.0,0.0,0.0,0.0,0.13190700000000005,0.13577699999999993,0.134001,0.13497500000000004,0.0015677179593281347,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,42,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004319999999999937,0.004480000000000019,0.0043970000000000025,0.004385000000000105,5.930935845212012e-05,0.0,0.0,0.0,0.0,0.0,0.13577200000000006,0.1382410000000001,0.13638380000000003,0.13597399999999993,0.000937339724966397,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,43,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004319999999999937,0.004543999999999983,0.004415999999999963,0.004384999999999991,7.572846228468126e-05,0.0,0.0,0.0,0.0,0.0,0.13760500000000003,0.13904199999999992,0.13842,0.1385580000000001,0.0005956136331548822,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,44,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004288000000000011,0.004576000000000022,0.004479999999999996,0.004543999999999983,0.00010516273104098885,0.0,0.0,0.0,0.0,0.0,0.13913700000000007,0.14398500000000003,0.1411238,0.14105599999999993,0.0016097678590405533,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,45,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004350999999999999,0.004511999999999944,0.004409399999999983,0.004384000000000015,6.223696650703511e-05,0.0,0.0,0.0,0.0,0.0,0.14361299999999994,0.14710900000000005,0.1451878,0.14447799999999997,0.0014793884412148196,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,46,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004351999999999976,0.0047999999999999545,0.004543799999999988,0.004543999999999983,0.00015005119126484327,0.0,0.0,0.0,0.0,0.0,0.14393599999999993,0.14652700000000005,0.1449464,0.14479499999999995,0.0008607347094198453,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,47,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004352000000000089,0.004543999999999983,0.004409800000000018,0.004384999999999991,7.119662913365275e-05,0.0,0.0,0.0,0.0,0.0,0.14390199999999995,0.14649700000000007,0.1453636,0.14523400000000003,0.0009732388401620713,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,48,0,992,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.002847000000000094,0.0028799999999999954,0.0028605999999999996,0.0028479999999999565,1.584424185626618e-05,0.0,0.0,0.0,0.0,0.0,0.021406000000000064,0.021567999999999983,0.021484600000000048,0.021472000000000095,5.972470175729282e-05,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,1,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0034249999999999546,0.0034880000000000566,0.00346279999999997,0.0034569999999999935,2.3574562562239836e-05,0.0,0.0,0.0,0.0,0.0,0.027649,0.02784199999999987,0.027782999999999967,0.027807999999999992,7.104083332841399e-05,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,2,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0035519999999999072,0.003552000000000021,0.0035519999999999753,0.003552000000000021,5.56644220048057e-17,0.0,0.0,0.0,0.0,0.0,0.029568000000000098,0.029825000000000046,0.029690000000000057,0.029665000000000077,8.468057628522657e-05,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,3,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.003487999999999943,0.003552000000000021,0.0035200000000000045,0.003519999999999982,2.8621670112006733e-05,0.0,0.0,0.0,0.0,0.0,0.032545000000000074,0.03270399999999995,0.032602000000000006,0.03257599999999991,5.499454518401495e-05,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,4,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.003519999999999982,0.0035840000000000602,0.0035522000000000166,0.003552000000000021,2.0242529486232562e-05,0.0,0.0,0.0,0.0,0.0,0.03405200000000002,0.03440099999999995,0.03425380000000001,0.03427100000000007,0.00011423379534969629,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,5,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004064999999999941,0.004225000000000023,0.004115599999999995,0.004096000000000004,5.6002142816164646e-05,0.0,0.0,0.0,0.0,0.0,0.03865599999999995,0.039327999999999974,0.03902100000000001,0.039041000000000055,0.00024620885443056567,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,6,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0041279999999999295,0.004158999999999992,0.0041404,0.004128000000000043,1.518683640524908e-05,0.0,0.0,0.0,0.0,0.0,0.041408000000000014,0.04172799999999995,0.04157480000000003,0.04156799999999999,0.00011344320164732594,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,7,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.003967999999999961,0.004063999999999964,0.004012799999999993,0.004,4.3406911891977474e-05,0.0,0.0,0.0,0.0,0.0,0.04201600000000019,0.04246300000000008,0.042360200000000056,0.04245999999999992,0.00017375200718257826,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,8,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004191999999999894,0.004223999999999933,0.004198399999999969,0.004192000000000007,1.279999999998149e-05,0.0,0.0,0.0,0.0,0.0,0.04678500000000008,0.04748799999999983,0.04708519999999996,0.047040999999999944,0.00026206441956123027,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,9,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004,0.004191999999999894,0.004057599999999956,0.004031999999999925,6.833330081296682e-05,0.0,0.0,0.0,0.0,0.0,0.05413999999999999,0.055230999999999995,0.054904600000000005,0.055007999999999925,0.00039403532836536945,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,10,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0041279999999999295,0.004384999999999991,0.0041923999999999755,0.004159999999999968,9.739117003096918e-05,0.0,0.0,0.0,0.0,0.0,0.058274,0.05923300000000006,0.05881019999999999,0.05900799999999993,0.00037250202684014245,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,11,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.00409599999999989,0.004254999999999996,0.00412779999999998,0.004096000000000004,6.360000000000809e-05,0.0,0.0,0.0,0.0,0.0,0.061666000000000054,0.06262300000000005,0.06207880000000006,0.06204199999999992,0.0003204904990791383,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,12,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004192000000000007,0.00432000000000005,0.00426840000000002,0.004255999999999972,4.773510238810082e-05,0.0,0.0,0.0,0.0,0.0,0.06624000000000012,0.06803499999999997,0.0670656,0.06675099999999998,0.0006771232088770539,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,13,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.0040629999999999885,0.004160000000000082,0.004095800000000009,0.004096000000000004,3.523861518281773e-05,0.0,0.0,0.0,0.0,0.0,0.06880700000000002,0.06979199999999992,0.06936659999999994,0.06941899999999998,0.0003221282974219724,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,14,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004223999999999933,0.0044480000000000925,0.004332999999999992,0.00432000000000005,0.0001001638657401454,0.0,0.0,0.0,0.0,0.0,0.06774300000000016,0.06960000000000002,0.06850560000000003,0.06835300000000007,0.000608587742236031,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,15,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004255999999999972,0.004384999999999991,0.004320199999999977,0.004319999999999937,4.079411722295888e-05,0.0,0.0,0.0,0.0,0.0,0.07168000000000006,0.07420800000000008,0.07288160000000003,0.07260899999999992,0.0008455692993480772,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,16,0,1024,False,AttentionBackend.FLASHINFER
0.0,0.0,0.0,0.0,0.0,0.004288000000000011,0.004512000000000058,0.004371000000000004,0.00432000000000005,8.235047055119055e-05,0.0,0.0,0.0,0.0,0.0,0.07219100000000003,0.07593399999999986,0.07388099999999997,0.07337599999999998,0.0013735478149667275,0.0,0.0,0.0,0.0,0.0,3584,28,4,16,1,4096,17,0,1024,False,AttentionBackend.FLASHINFER
